Composition,T,kappa,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm
Sc0.25Tb0.75PO4,1400,1.171563958,8,65,57,16.83333333,12.38888889,8,11,87,76,75.91666667,17.13888889,87,15.9994,158.92535,142.92595,37.56739208,30.95519947,15.9994,54.8,1814,1759.2,368.625,435.5416667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,194,128,93.16666667,36.22222222,66,1.21,3.44,2.23,2.86625,0.765,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,9,9,1.125,1.96875,0,3,11,8,6.333333333,1.166666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,5,5,0.625,1.09375,0,2,9,7,2.833333333,1.111111111,2,9.105,31.73666667,22.63166667,14.72524802,7.493664021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tb0.75PO4,1500,1.093459695,8,65,57,16.83333333,12.38888889,8,11,87,76,75.91666667,17.13888889,87,15.9994,158.92535,142.92595,37.56739208,30.95519947,15.9994,54.8,1814,1759.2,368.625,435.5416667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,194,128,93.16666667,36.22222222,66,1.21,3.44,2.23,2.86625,0.765,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,9,9,1.125,1.96875,0,3,11,8,6.333333333,1.166666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,5,5,0.625,1.09375,0,2,9,7,2.833333333,1.111111111,2,9.105,31.73666667,22.63166667,14.72524802,7.493664021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tb0.75PO4,1600,1.025118464,8,65,57,16.83333333,12.38888889,8,11,87,76,75.91666667,17.13888889,87,15.9994,158.92535,142.92595,37.56739208,30.95519947,15.9994,54.8,1814,1759.2,368.625,435.5416667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,194,128,93.16666667,36.22222222,66,1.21,3.44,2.23,2.86625,0.765,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,9,9,1.125,1.96875,0,3,11,8,6.333333333,1.166666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,5,5,0.625,1.09375,0,2,9,7,2.833333333,1.111111111,2,9.105,31.73666667,22.63166667,14.72524802,7.493664021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tb0.75PO4,1700,0.964817378,8,65,57,16.83333333,12.38888889,8,11,87,76,75.91666667,17.13888889,87,15.9994,158.92535,142.92595,37.56739208,30.95519947,15.9994,54.8,1814,1759.2,368.625,435.5416667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,194,128,93.16666667,36.22222222,66,1.21,3.44,2.23,2.86625,0.765,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,9,9,1.125,1.96875,0,3,11,8,6.333333333,1.166666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,5,5,0.625,1.09375,0,2,9,7,2.833333333,1.111111111,2,9.105,31.73666667,22.63166667,14.72524802,7.493664021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tb0.75PO4,1800,0.911216412,8,65,57,16.83333333,12.38888889,8,11,87,76,75.91666667,17.13888889,87,15.9994,158.92535,142.92595,37.56739208,30.95519947,15.9994,54.8,1814,1759.2,368.625,435.5416667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,194,128,93.16666667,36.22222222,66,1.21,3.44,2.23,2.86625,0.765,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,9,9,1.125,1.96875,0,3,11,8,6.333333333,1.166666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,5,5,0.625,1.09375,0,2,9,7,2.833333333,1.111111111,2,9.105,31.73666667,22.63166667,14.72524802,7.493664021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tb0.75PO4,1900,0.863257654,8,65,57,16.83333333,12.38888889,8,11,87,76,75.91666667,17.13888889,87,15.9994,158.92535,142.92595,37.56739208,30.95519947,15.9994,54.8,1814,1759.2,368.625,435.5416667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,194,128,93.16666667,36.22222222,66,1.21,3.44,2.23,2.86625,0.765,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,9,9,1.125,1.96875,0,3,11,8,6.333333333,1.166666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,5,5,0.625,1.09375,0,2,9,7,2.833333333,1.111111111,2,9.105,31.73666667,22.63166667,14.72524802,7.493664021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tb0.75PO4,2000,0.820094771,8,65,57,16.83333333,12.38888889,8,11,87,76,75.91666667,17.13888889,87,15.9994,158.92535,142.92595,37.56739208,30.95519947,15.9994,54.8,1814,1759.2,368.625,435.5416667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,194,128,93.16666667,36.22222222,66,1.21,3.44,2.23,2.86625,0.765,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,9,9,1.125,1.96875,0,3,11,8,6.333333333,1.166666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,5,5,0.625,1.09375,0,2,9,7,2.833333333,1.111111111,2,9.105,31.73666667,22.63166667,14.72524802,7.493664021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,0,0,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,100,22.75418237,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,200,11.37709118,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,300,7.584727456,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,400,5.688545592,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,500,4.550836473,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,600,3.792363728,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,700,3.250597481,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,800,2.844272796,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,900,2.528242485,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,1000,2.275418237,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,1100,2.068562033,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,1200,1.896181864,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,1300,1.750321721,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,1400,1.625298741,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Sc0.25Tm0.75PO4,1500,1.516945491,8,69,61,17.33333333,13.22222222,8,11,87,76,76.91666667,15.47222222,87,15.9994,168.93421,152.93481,38.81849958,33.04037864,15.9994,54.8,1818,1763.2,392.25,474.9166667,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,92.66666667,35.55555556,66,1.25,3.44,2.19,2.87125,0.758333333,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,13,13,1.625,2.84375,0,3,15,12,6.833333333,2.041666667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,1,1,0.125,0.21875,0,1,9,8,2.333333333,0.777777778,2,9.105,29.78,20.675,14.48066468,7.16755291,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,6.35E-06,6.35E-06,2.65E-07,5.07E-07,0,2,194,192,40.66666667,51.11111111,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
